Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Multiplelines,Internetservice,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Paymentmethod,Monthlycharges,Totalcharges,Churn,Churn_Numeric,Num_Internet_Services
Female,0,No,No,55,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,116.2,8.366249364136445,No,0.0,4
Male,0,Yes,No,28,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,64.03,5.997322356592142,Yes,1.0,1
Male,0,No,No,52,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,62.44,8.179292334803268,No,0.0,4
Female,1,Yes,Yes,0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,116.82,8.747996928449506,No,0.0,2
Female,0,Yes,Yes,58,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,114.73,7.416053712090183,No,0.0,4
Female,0,No,Yes,47,Yes,No,No,No,No,Yes,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),93.63,8.496904766139325,No,0.0,2
Male,0,Yes,Yes,6,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,94.36,7.925284040734457,No,0.0,3
Female,0,Yes,No,31,No,Yes,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),109.46,8.248738417392024,Yes,1.0,2
Male,0,No,No,60,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,No,Electronic Check,116.56,8.081020391345406,No,0.0,4
Male,0,No,No,56,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),108.27,8.869045123308217,Yes,1.0,3
Female,0,No,No,50,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Transfer (Automatic),22.37,6.975077422246294,No,0.0,3
Female,1,No,No,18,No,No,Dsl,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),87.58,7.614632765990342,No,0.0,3
Male,0,No,No,26,Yes,No,Dsl,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,115.65,8.768964626364797,No,0.0,4
Female,0,Yes,Yes,62,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,42.55,7.04225994781967,No,0.0,5
Female,0,Yes,Yes,59,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),74.82,6.101573769788012,No,0.0,4
Male,0,No,No,60,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card (Automatic),119.65,8.007280484148477,No,0.0,4
Female,0,Yes,No,60,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card (Automatic),75.82,5.550592444368494,No,0.0,2
Male,0,Yes,No,44,Yes,Yes,Dsl,Yes,No,No,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),52.61,6.226121563380083,No,0.0,3
Male,0,Yes,No,20,No,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.35,6.0203920821811625,Yes,1.0,3
Female,0,Yes,Yes,43,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),118.83,8.128685490330541,No,0.0,4
Male,0,Yes,Yes,0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),27.8,7.5804599275505575,No,0.0,5
Male,0,No,Yes,43,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),32.5,7.620832529697468,No,0.0,3
Female,0,No,No,61,Yes,Yes,Dsl,No,Yes,Yes,No,No,No,Two Year,Yes,Mailed Check,78.44,8.461665682222137,No,0.0,2
Female,1,Yes,No,60,Yes,No,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,96.12,4.848430040887125,No,0.0,2
Female,0,Yes,No,49,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),96.43,7.6062431725115855,No,0.0,1
Male,0,No,Yes,40,Yes,No,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),72.15,7.030388754435353,Yes,1.0,2
Male,0,No,Yes,32,Yes,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,116.72,8.816141560141912,Yes,1.0,3
Female,0,No,Yes,11,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Two Year,Yes,Credit Card (Automatic),85.23,5.775296609530198,No,0.0,3
Male,0,No,No,1,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,67.67,8.203249275775532,No,0.0,3
Female,1,Yes,Yes,20,No,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),76.7,8.112093016711778,Yes,1.0,2
Female,0,No,Yes,13,Yes,No,Dsl,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.85,7.235446215453154,No,0.0,4
Male,1,No,No,33,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,No,Electronic Check,110.19,8.550138486023831,Yes,1.0,2
Female,0,Yes,Yes,63,Yes,Yes,Dsl,No,No,No,No,No,Yes,Two Year,No,Credit Card (Automatic),103.0,7.686566262294602,No,0.0,1
Male,0,No,No,22,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,79.14,6.83712893124183,No,0.0,6
Male,0,No,No,49,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,Yes,Mailed Check,26.95,6.56053549381416,Yes,1.0,3
Female,0,No,No,13,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,92.92,8.730325194003504,Yes,1.0,4
Male,0,No,Yes,45,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,96.01,8.368078144812582,Yes,1.0,2
Female,0,No,Yes,4,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,28.86,7.072218317474778,No,0.0,3
Male,0,Yes,No,65,No,Yes,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),51.48,7.909573954769608,Yes,1.0,2
Male,1,Yes,Yes,21,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Credit Card (Automatic),28.45,6.7763929607853095,Yes,1.0,2
Male,0,Yes,No,69,No,Yes,Dsl,No,No,Yes,Yes,Yes,No,Month-To-Month,No,Electronic Check,60.67,7.840116191033786,No,0.0,3
Female,0,Yes,Yes,1,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),73.97,7.245362585453479,Yes,1.0,4
Male,0,Yes,No,28,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),37.0,7.165462562681982,No,0.0,4
Female,0,No,No,60,Yes,No,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,80.12,8.408656526019609,No,0.0,1
Male,0,No,Yes,70,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,One Year,Yes,Electronic Check,96.66,8.53238914583818,No,0.0,2
Male,1,No,No,15,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,No,Mailed Check,107.96,8.742992413313692,No,0.0,2
Female,0,No,No,63,Yes,Yes,Dsl,Yes,No,No,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),106.57,8.42283196121678,No,0.0,3
Female,0,No,No,13,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,86.17,8.56620428356024,No,0.0,2
Female,0,No,No,42,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,88.88,6.69900760795166,No,0.0,2
Female,0,No,No,42,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,No,Electronic Check,31.49,7.647094012147991,No,0.0,1
Female,0,No,Yes,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Electronic Check,42.0,6.039373370629867,No,0.0,4
Male,0,No,Yes,54,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,116.47,8.618386034378718,No,0.0,3
Male,0,No,No,30,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),119.91,8.601832089635767,Yes,1.0,5
Female,0,No,Yes,39,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,22.19,7.061523028358031,No,0.0,2
Male,0,No,No,26,No,No,Dsl,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),96.28,7.624355279516858,No,0.0,3
Male,0,No,No,51,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),83.11,8.2854452280936,No,0.0,6
Male,0,Yes,No,6,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,No,Electronic Check,23.17,4.706281687356503,Yes,1.0,1
Female,0,No,No,45,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),77.86,7.604804835359324,Yes,1.0,2
Male,0,Yes,No,32,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,79.16,8.272044288589148,Yes,1.0,3
Male,0,No,Yes,7,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic Check,53.71,7.488875326847878,Yes,1.0,2
Male,0,No,Yes,4,Yes,Yes,Dsl,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),112.09,8.992907980894838,Yes,1.0,2
Female,0,No,Yes,60,Yes,No,Dsl,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),119.47,8.35082450817548,No,0.0,4
Male,0,Yes,Yes,71,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),112.53,8.611424607746239,Yes,1.0,3
Male,0,Yes,Yes,59,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,20.51,7.075259262425668,No,0.0,4
Female,0,No,Yes,23,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,Month-To-Month,No,Electronic Check,43.96,7.930396835995776,Yes,1.0,4
Female,0,No,No,6,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,73.24,8.028383430207885,Yes,1.0,1
Male,0,No,Yes,60,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Electronic Check,98.42,8.590099727849298,No,0.0,1
Male,0,No,No,35,No,No,Dsl,No,No,Yes,Yes,Yes,No,Two Year,No,Mailed Check,31.41,7.563475736226305,No,0.0,3
Female,1,Yes,No,26,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),76.14,6.796421402719933,No,0.0,4
Female,0,Yes,Yes,28,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),42.5,6.6908795438049085,No,0.0,3
Female,0,No,Yes,19,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,60.6,5.075673690275478,Yes,1.0,3
Female,0,Yes,No,69,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,113.79,8.566960021349498,Yes,1.0,3
Female,0,Yes,No,2,Yes,Yes,Dsl,No,No,No,No,No,No,Two Year,No,Mailed Check,55.9,7.76373109107723,No,0.0,0
Female,0,No,No,38,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One Year,Yes,Mailed Check,81.86,8.501596188072925,No,0.0,3
Female,1,No,No,44,Yes,No,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,38.9,7.188782758664748,Yes,1.0,2
Male,0,No,No,67,Yes,No,Dsl,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),27.67,7.082439411424658,No,0.0,4
Female,1,Yes,Yes,30,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),111.49,8.805483079110903,Yes,1.0,3
Female,0,No,Yes,37,Yes,No,Dsl,No,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,119.19,6.116686511861364,No,0.0,3
Male,0,Yes,No,5,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Credit Card (Automatic),22.59,5.277910556770374,No,0.0,2
Female,0,No,No,7,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,67.91,7.335549232573364,No,0.0,3
Female,0,No,No,27,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,25.36,6.0987931248605065,No,0.0,2
Male,0,Yes,No,14,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card (Automatic),75.04,6.909853077064283,Yes,1.0,2
Female,0,Yes,No,7,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Two Year,No,Electronic Check,97.45,5.687280394556694,No,0.0,3
Male,0,Yes,No,53,Yes,No,Dsl,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,65.7,8.445946353082004,No,0.0,3
Male,0,Yes,No,5,Yes,Yes,Dsl,Yes,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,41.04,7.600477369203985,Yes,1.0,3
Male,0,Yes,No,28,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,77.15,8.231788523708497,Yes,1.0,4
Male,0,Yes,Yes,33,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,43.44,7.734913112303117,Yes,1.0,3
Female,0,No,No,6,Yes,Yes,Dsl,No,Yes,No,No,No,No,Two Year,No,Mailed Check,104.83,8.879075553188951,No,0.0,1
Male,0,Yes,No,39,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,No,Mailed Check,98.04,8.131083551820135,Yes,1.0,2
Male,0,Yes,Yes,12,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,78.04,8.234275750060675,Yes,1.0,5
Female,0,No,No,61,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),61.98,8.282227533569225,No,0.0,1
Male,1,Yes,No,64,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,One Year,No,Electronic Check,104.59,8.164108936089544,No,0.0,3
Male,0,Yes,No,40,No,No,Dsl,No,No,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),87.77,8.198897947737905,Yes,1.0,0
Male,0,No,No,41,No,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),87.71,7.249463782398596,No,0.0,2
Male,0,No,Yes,65,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,No,Two Year,No,Electronic Check,88.73,8.185383667435476,No,0.0,4
Female,1,No,No,10,Yes,Yes,No,No,No,No,No,Yes,No,Two Year,Yes,Electronic Check,32.07,7.318055346480352,No,0.0,1
Male,0,Yes,No,49,Yes,Yes,Dsl,Yes,No,No,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),78.4,6.594974178030893,No,0.0,2
Female,0,No,No,70,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,55.62,7.686905828662439,No,0.0,3
Female,0,Yes,Yes,34,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Month-To-Month,No,Electronic Check,60.03,6.789365809481915,Yes,1.0,4
Male,0,No,No,19,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),75.07,8.313639009366213,No,0.0,2
Male,0,Yes,No,27,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Transfer (Automatic),119.63,8.949361247758857,Yes,1.0,3
Male,0,No,Yes,36,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),110.52,8.976477068880426,Yes,1.0,3
Male,0,No,Yes,2,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),119.56,6.018690533361574,No,0.0,4
Female,1,No,Yes,58,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.73,8.30471258827028,Yes,1.0,2
Female,0,Yes,Yes,26,Yes,No,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),32.16,7.205575783406842,No,0.0,4
Female,0,Yes,No,31,Yes,Yes,No,No,No,No,Yes,No,No,One Year,Yes,Electronic Check,34.98,7.704870506164737,No,0.0,1
Male,0,No,Yes,47,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),42.87,7.4824567043356005,No,0.0,1
Female,0,No,Yes,45,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),119.84,6.984225458924878,No,0.0,5
Male,0,No,Yes,46,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),70.51,8.15327493505584,No,0.0,2
Male,0,No,No,39,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card (Automatic),97.64,7.907555931563036,No,0.0,4
Male,0,Yes,Yes,2,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,One Year,No,Mailed Check,96.26,5.003946305945459,No,0.0,3
Male,0,No,No,28,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),117.14,8.947071198201735,No,0.0,5
Male,0,No,No,57,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),29.23,6.947985098201203,Yes,1.0,3
Female,1,Yes,Yes,49,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),28.91,7.3814583070063495,No,0.0,5
Female,0,Yes,No,9,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,96.08,8.620518437316981,No,0.0,3
Male,0,No,Yes,60,No,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,21.45,6.743564364260464,Yes,1.0,2
Female,0,No,Yes,60,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),107.38,8.387774472998672,No,0.0,4
Male,0,Yes,No,22,Yes,No,Dsl,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,71.08,6.9876564381766215,No,0.0,2
Male,0,Yes,No,5,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),45.8,7.635207263234073,Yes,1.0,1
Male,0,No,No,59,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,111.11,5.267290987942913,Yes,1.0,3
Female,0,Yes,No,26,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),93.98,6.097197493404908,Yes,1.0,3
Male,0,Yes,Yes,54,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),49.16,7.93224010812716,Yes,1.0,3
Male,0,No,No,30,Yes,Yes,No,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,94.05,7.5684567441739965,No,0.0,3
Female,0,No,No,29,No,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,50.35,7.258827557259756,Yes,1.0,2
Female,0,Yes,No,66,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,73.87,8.392434633273425,No,0.0,2
Female,0,No,No,12,Yes,Yes,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),94.95,8.284600133815298,Yes,1.0,3
Male,1,No,Yes,58,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,62.42,8.057035333102027,No,0.0,5
Male,0,No,Yes,53,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,101.32,7.9451019070790325,No,0.0,4
Female,0,No,No,20,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Electronic Check,35.83,7.845251575144618,Yes,1.0,2
Male,1,No,No,42,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,71.89,7.724331747296343,Yes,1.0,2
Female,0,Yes,Yes,10,No,No,No,Yes,No,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,23.0,7.2370806086256465,Yes,1.0,3
Female,0,Yes,Yes,66,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,118.03,7.934474064825328,Yes,1.0,5
Male,0,No,Yes,37,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),37.64,7.6499973391858,Yes,1.0,5
Male,0,No,Yes,23,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card (Automatic),36.35,5.654136944765793,No,0.0,3
Female,0,No,No,50,Yes,Yes,Dsl,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,64.21,8.435043432134409,No,0.0,2
Female,1,Yes,No,60,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Two Year,Yes,Electronic Check,26.63,7.365642044636636,No,0.0,1
Female,0,Yes,Yes,45,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,107.21,7.588880484314757,No,0.0,3
Female,0,Yes,Yes,42,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),39.33,6.7459419828195335,No,0.0,1
Male,0,Yes,No,26,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,83.11,7.625097387332307,No,0.0,3
Female,1,No,No,29,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),98.84,7.963547049633849,Yes,1.0,2
Female,0,No,Yes,62,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,69.9,7.473864226371359,No,0.0,3
Female,0,Yes,No,9,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,No,Electronic Check,23.62,5.711915974552923,No,0.0,3
Male,0,Yes,Yes,2,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,51.67,8.113441614374814,Yes,1.0,4
Male,0,No,No,59,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),80.87,7.562753971350112,No,0.0,2
Female,1,No,No,26,No,Yes,No,No,Yes,No,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),57.03,7.339018079911442,No,0.0,3
Male,0,No,Yes,44,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,84.75,7.695657940074663,No,0.0,3
Male,0,No,No,61,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,71.24,8.197948897885572,No,0.0,2
Male,0,No,Yes,23,No,Yes,Dsl,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),67.86,6.548834958929299,No,0.0,3
Female,0,Yes,No,45,Yes,No,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,44.4,6.677108649846777,No,0.0,3
Female,0,No,Yes,43,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Mailed Check,115.05,7.79919988648359,No,0.0,4
Male,0,Yes,Yes,62,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,One Year,Yes,Electronic Check,76.3,8.203167143624855,No,0.0,3
Female,0,Yes,Yes,3,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,No,Electronic Check,42.01,7.319911286350383,Yes,1.0,2
Female,0,No,No,15,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),56.68,5.737732914025749,Yes,1.0,1
Male,1,Yes,Yes,50,Yes,Yes,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),31.58,7.6977886694854805,Yes,1.0,3
Male,0,Yes,Yes,47,Yes,Yes,Dsl,No,Yes,No,No,Yes,No,One Year,Yes,Mailed Check,99.34,6.746905543839314,No,0.0,2
Female,1,No,No,64,Yes,Yes,Dsl,No,No,Yes,No,Yes,No,Two Year,Yes,Credit Card (Automatic),79.42,8.000849035188462,No,0.0,2
Male,0,Yes,No,68,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),98.01,7.265954061289212,Yes,1.0,5
Female,0,No,Yes,44,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),88.4,8.215820495262161,No,0.0,3
Female,0,No,Yes,2,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,116.24,8.470242035234566,No,0.0,4
Male,0,Yes,No,16,No,Yes,Dsl,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card (Automatic),94.43,8.32283144152748,Yes,1.0,2
Female,0,No,No,36,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Mailed Check,87.44,8.714007551675808,No,0.0,2
Female,0,No,No,4,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-To-Month,No,Electronic Check,80.63,8.11425588572183,Yes,1.0,3
Male,0,Yes,Yes,46,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),27.35,6.432650661790559,Yes,1.0,2
Male,1,No,No,43,Yes,Yes,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,26.39,4.562575788355671,No,0.0,2
Male,0,Yes,Yes,32,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,97.05,8.030067818093439,No,0.0,2
Female,0,Yes,Yes,20,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,Yes,Mailed Check,92.09,8.614817056222341,No,0.0,2
Male,0,No,Yes,66,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Two Year,Yes,Electronic Check,43.7,6.593113024947573,No,0.0,3
