Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Multiplelines,Internetservice,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Paymentmethod,Monthlycharges,Totalcharges,Num_Internet_Services
Male,0,Yes,No,52,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,100.09,8.742013735791218,2
Male,0,No,Yes,6,Yes,No,Dsl,No,No,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,35.42,6.917557083954398,3
Female,0,No,No,23,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-To-Month,No,Electronic Check,21.4,5.375417286928885,5
Male,0,Yes,No,36,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,69.99,8.186344711788514,3
Female,0,No,No,40,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,42.24,6.630168741362368,4
Male,1,Yes,Yes,55,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),117.82,8.021620645738048,2
Female,0,Yes,Yes,68,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),114.01,7.991707295751465,4
Male,0,Yes,Yes,11,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,One Year,Yes,Electronic Check,114.89,5.118532589406052,2
Female,0,Yes,Yes,2,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,35.59,7.798592809091294,3
Female,0,No,No,57,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,89.48,8.166926243772835,4
Female,0,No,No,53,Yes,No,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),26.23,6.846358484116814,2
Male,0,Yes,No,40,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),20.71,5.509874048610326,2
Male,0,Yes,Yes,24,Yes,No,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,97.4,8.686971408413218,2
Female,0,No,No,6,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,No,Month-To-Month,No,Mailed Check,63.83,7.66501745350468,4
Female,0,No,No,29,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,No,Electronic Check,107.0,6.435461028265021,2
Male,0,No,No,3,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,One Year,No,Electronic Check,65.6,7.90771045979234,3
Male,1,No,Yes,47,Yes,No,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),67.19,8.263361024862073,3
Male,0,No,Yes,36,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),110.52,8.976477068880426,3
Male,0,No,Yes,52,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Mailed Check,23.15,5.578634887136764,4
Male,0,Yes,No,65,Yes,Yes,Dsl,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,85.8,8.394256900519053,3
Female,0,Yes,Yes,7,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,83.04,6.717695862015741,0
Female,0,Yes,No,30,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,37.36,6.643333900104908,3
Female,0,No,No,22,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,102.18,7.758487236103623,5
Female,0,Yes,Yes,49,Yes,Yes,Dsl,No,Yes,No,Yes,No,Yes,One Year,Yes,Mailed Check,48.5,7.538659967178606,3
Female,0,No,Yes,35,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),29.09,6.75454582273163,4
Female,0,No,No,45,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),48.11,4.900597188887319,1
Female,0,No,No,14,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,62.16,7.494296724475824,2
Female,0,No,No,18,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),99.02,6.17203457086313,3
Female,0,No,Yes,12,Yes,Yes,Dsl,No,No,Yes,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),26.3,7.429408076784698,2
Female,0,Yes,Yes,43,No,Yes,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,49.53,5.048444755491802,3
Female,0,No,No,4,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-To-Month,No,Electronic Check,80.63,8.11425588572183,3
Male,0,No,Yes,62,Yes,Yes,Dsl,No,No,No,No,No,No,Two Year,No,Bank Transfer (Automatic),40.16,7.020664233357293,0
Female,0,No,Yes,31,Yes,Yes,Dsl,No,No,Yes,No,No,No,Two Year,No,Mailed Check,36.83,7.7171954968131,1
Male,0,No,No,8,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,99.6,6.483947976626108,3
Male,0,Yes,Yes,70,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Mailed Check,29.66,5.658192185421904,2
Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card (Automatic),82.06,8.53198130624943,3
Female,0,No,No,27,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,25.36,6.0987931248605065,2
Male,0,Yes,No,22,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Two Year,Yes,Electronic Check,74.09,8.336840894356913,3
Female,0,Yes,No,15,Yes,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,88.54,8.261144143922465,3
Female,1,Yes,Yes,38,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),39.07,7.933764616230593,2
Female,0,Yes,No,25,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,No,Electronic Check,59.24,6.883728944379283,0
Female,0,Yes,Yes,12,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Mailed Check,65.45,7.312760281257844,4
Male,1,No,Yes,25,No,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,106.12,7.018097365983928,3
Female,0,No,Yes,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,32.45,6.496111119797257,4
Male,1,No,No,67,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,No,Mailed Check,38.78,6.555171952946658,3
Female,0,No,Yes,68,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),69.04,6.496458197931046,2
Female,0,No,Yes,11,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),30.21,4.98627429318332,2
Male,0,Yes,Yes,50,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),104.37,5.246971439196448,2
Female,0,No,Yes,65,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,119.94,7.123608318984884,3
Female,0,Yes,No,47,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),30.42,6.024052736701133,1
Male,0,No,Yes,9,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),61.94,6.902993961880426,2
Female,0,Yes,Yes,31,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,87.4,8.246001075879366,5
Female,0,Yes,No,53,Yes,Yes,Dsl,No,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,56.18,7.353869566678917,3
Female,0,No,No,8,No,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),90.8,7.441326254803057,1
Female,0,No,Yes,37,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,102.57,8.03538900871065,0
Male,0,Yes,Yes,2,Yes,Yes,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),20.49,6.112420322077599,1
Male,0,No,Yes,15,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,109.91,8.217681423210879,3
Male,0,Yes,Yes,10,Yes,Yes,Dsl,No,No,Yes,Yes,Yes,No,Month-To-Month,No,Mailed Check,54.29,7.531868515783105,3
Female,0,Yes,Yes,39,Yes,Yes,Dsl,No,No,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),43.97,7.407232755404527,2
Male,0,Yes,Yes,4,Yes,Yes,Dsl,Yes,Yes,No,No,No,Yes,One Year,No,Electronic Check,47.57,8.050406781366387,3
Male,0,No,No,50,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),39.81,7.955077782028471,3
Male,0,Yes,Yes,50,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),28.16,6.757653059734743,3
Female,0,No,Yes,22,Yes,Yes,Dsl,Yes,No,No,No,No,No,Two Year,No,Credit Card (Automatic),108.37,8.372502623294471,1
Male,1,No,Yes,28,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Transfer (Automatic),77.39,6.942726591592831,5
Female,0,No,No,41,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),112.94,6.79701364437183,4
Male,0,No,Yes,34,Yes,No,No,Yes,No,Yes,No,Yes,No,Two Year,No,Electronic Check,79.72,8.515816243858911,3
Male,0,No,No,13,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,Yes,Mailed Check,77.26,8.622446501327733,2
Female,0,No,No,47,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One Year,No,Electronic Check,52.83,8.061751815996336,3
Male,1,No,Yes,52,Yes,No,Dsl,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,61.34,6.097827060598271,2
Male,1,Yes,Yes,28,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,55.28,7.412045594063205,2
Female,0,No,Yes,28,Yes,Yes,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Mailed Check,44.45,7.087648890701424,2
Female,0,Yes,Yes,38,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,33.32,6.988127163240347,3
Female,0,Yes,Yes,22,Yes,No,Dsl,No,Yes,No,No,No,No,One Year,Yes,Electronic Check,75.03,7.541683099882111,1
Male,0,No,No,45,No,Yes,Dsl,No,Yes,Yes,No,No,Yes,Two Year,Yes,Electronic Check,47.55,6.308881377194036,3
Female,0,No,Yes,66,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,84.56,7.287916254226181,4
Female,1,Yes,Yes,19,Yes,No,Dsl,Yes,No,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,104.0,8.266519129485598,3
Female,0,Yes,Yes,33,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,109.93,8.78387887432113,3
Male,0,No,No,60,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,No,Credit Card (Automatic),87.7,8.455241189019866,2
Male,0,Yes,Yes,39,Yes,No,No,No,Yes,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),49.28,7.064049374337942,2
Male,0,Yes,No,29,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),114.62,8.204554271467117,2
Male,0,Yes,No,65,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,25.18,7.459073883149173,4
Male,0,Yes,No,69,No,No,Dsl,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,110.82,8.539103400123185,1
Female,0,No,Yes,46,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,97.4,8.13753032393592,2
Male,0,Yes,Yes,44,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),42.06,6.744094521376103,3
Male,0,Yes,Yes,63,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,73.79,8.477707803239612,1
Male,0,Yes,No,14,Yes,No,Dsl,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,38.2,6.636602508481567,3
Male,0,Yes,No,22,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),28.42,7.580291505637958,4
Female,0,No,Yes,45,Yes,Yes,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,47.67,7.021441043385954,1
Male,0,No,No,10,Yes,Yes,No,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,43.28,6.902511554659084,1
Female,1,Yes,No,25,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,51.8,8.029439355218003,3
Male,0,Yes,Yes,53,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,80.94,6.674119374947443,1
Male,0,No,Yes,47,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,83.2,7.8817978041673715,3
Female,0,No,No,61,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Mailed Check,76.57,8.316400488511482,1
Female,0,No,No,26,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),26.63,6.300418754835302,5
Female,1,Yes,Yes,14,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,51.62,7.586377480925519,2
Female,0,No,No,4,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,61.43,8.376926021435104,4
Female,0,Yes,Yes,56,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,No,Mailed Check,77.6,6.924228841675026,2
Female,1,Yes,Yes,39,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,106.17,7.8878017256809345,4
Female,1,No,Yes,68,Yes,No,Dsl,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,75.02,7.035127744291076,3
Female,0,No,Yes,38,Yes,Yes,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,118.95,8.439095424452038,3
Female,0,Yes,Yes,54,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Two Year,No,Electronic Check,67.42,7.48927792135119,3
Male,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,115.67,7.839931170966455,3
Male,0,Yes,Yes,26,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,One Year,Yes,Electronic Check,37.36,6.66289001009541,2
Male,1,No,Yes,41,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),63.48,6.781386743167302,5
Male,0,No,Yes,23,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,118.54,8.873298573185227,2
Male,1,Yes,No,36,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,75.0,7.643425406621973,4
Male,1,No,Yes,39,Yes,Yes,No,No,No,Yes,No,No,No,One Year,Yes,Electronic Check,68.33,5.930413271787884,1
Female,1,No,No,53,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),107.9,8.590722424704353,1
Male,0,Yes,No,15,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,One Year,No,Electronic Check,92.9,7.251018689009246,4
Female,0,No,No,40,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,60.95,5.313895396511355,4
Female,0,Yes,No,7,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,33.4,7.668481665608096,4
Male,0,No,No,64,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,One Year,No,Electronic Check,66.84,8.439162458363654,3
Female,0,Yes,No,15,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),59.81,6.383134944193957,1
Male,0,No,No,30,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,43.93,7.083245220004796,3
Female,0,Yes,Yes,60,Yes,Yes,Dsl,Yes,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,101.67,7.160659553897974,3
Male,0,Yes,Yes,27,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Mailed Check,52.62,7.59012964053825,4
Female,0,Yes,Yes,1,No,Yes,Dsl,Yes,No,No,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),116.85,8.960304697170006,3
Male,1,Yes,Yes,0,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,No,Electronic Check,105.13,7.413150183048141,3
Male,0,Yes,No,45,Yes,No,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),114.41,7.211696944885913,2
Female,0,Yes,No,64,Yes,No,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,No,Electronic Check,92.57,6.030733336028682,4
Male,0,Yes,Yes,17,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Credit Card (Automatic),41.21,6.783676214868934,3
Male,0,Yes,No,27,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,49.45,7.813967391774541,4
Female,0,No,Yes,20,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,71.31,7.881884637743327,3
Male,0,Yes,No,62,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,69.18,8.421824809918228,6
Female,0,No,Yes,38,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card (Automatic),61.75,8.309844246000669,2
Male,0,No,No,70,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),99.33,8.385452195075336,5
Male,0,No,No,70,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,No,Bank Transfer (Automatic),78.59,7.416318345093869,2
Male,0,Yes,No,47,Yes,No,Dsl,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),78.38,7.264625203910841,4
Male,0,No,Yes,54,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),30.18,5.019925341003349,4
Male,0,Yes,No,43,No,Yes,No,Yes,No,No,No,No,No,One Year,No,Electronic Check,36.9,7.623788563328783,1
Female,0,No,No,11,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-To-Month,No,Mailed Check,53.59,6.596299504945249,3
Male,0,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,76.69,6.812873007611938,0
Male,0,No,Yes,53,Yes,Yes,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),57.57,7.180298332591114,3
Female,0,Yes,Yes,71,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,29.18,7.5535015798698755,6
Male,0,Yes,No,25,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,No,Mailed Check,103.36,8.574437046050463,3
Male,0,Yes,No,20,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Mailed Check,102.58,7.97728198675515,1
Male,0,Yes,Yes,3,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,68.16,6.638685583275643,3
Female,0,Yes,No,50,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,No,Mailed Check,78.36,7.408463898005639,3
Female,0,No,Yes,43,Yes,Yes,Dsl,No,Yes,No,Yes,No,No,One Year,No,Electronic Check,54.48,6.723339530899532,2
Female,0,Yes,Yes,21,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,45.82,7.275393901549845,3
Female,0,Yes,Yes,27,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Mailed Check,49.6,7.75770960783055,0
Female,0,Yes,No,8,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,25.86,6.744659712673072,6
Female,0,Yes,No,48,Yes,Yes,Dsl,No,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,73.3,7.36809359925211,2
Female,0,No,Yes,44,Yes,No,Dsl,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Transfer (Automatic),86.93,8.470466297240598,3
Female,0,No,Yes,44,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,113.7,8.572355391925246,3
Male,0,No,No,26,Yes,Yes,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Electronic Check,51.55,7.933588967899607,1
Male,0,Yes,No,9,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),107.87,7.334577361318718,2
Female,0,Yes,Yes,49,Yes,No,Dsl,Yes,Yes,No,No,No,Yes,One Year,No,Bank Transfer (Automatic),82.64,7.642433002982254,3
Male,0,No,No,71,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,99.95,8.51580422725196,3
Male,0,No,Yes,29,Yes,No,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),107.96,7.4974734107340035,2
Female,0,Yes,Yes,54,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,52.29,6.891320972518712,3
Female,0,No,Yes,18,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,35.47,7.04182277787601,4
Female,0,Yes,Yes,46,Yes,Yes,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,41.74,7.560897839213842,2
Male,0,No,Yes,33,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,No,Mailed Check,30.21,6.544142034896533,4
Female,0,No,Yes,23,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),109.88,8.857421223342948,3
Male,1,Yes,Yes,62,Yes,No,Dsl,No,Yes,Yes,No,No,No,One Year,Yes,Electronic Check,61.88,7.420081775874363,2
Male,0,No,Yes,62,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,No,Mailed Check,24.79,7.48289002257523,2
Female,0,No,No,15,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,98.48,5.514798774988696,3
Female,1,Yes,No,44,No,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),108.23,8.207971463908692,3
Female,0,Yes,Yes,65,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,105.51,5.932881589675684,5
Male,0,Yes,Yes,39,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,No,Mailed Check,42.07,7.865748257840646,4
Female,0,No,No,70,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Electronic Check,81.04,8.437127816819142,2
Male,0,Yes,No,57,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),66.74,8.477154223583886,2
Female,0,Yes,Yes,62,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,89.49,8.128299023736652,2
Female,0,No,No,59,No,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-To-Month,No,Credit Card (Automatic),22.57,6.521062856197256,3
Female,0,Yes,No,65,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,85.12,7.121599727348248,1
Female,1,No,Yes,23,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,90.1,7.730253878235072,4
Male,0,No,Yes,44,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Mailed Check,98.44,8.079977320475233,3
Male,0,Yes,No,33,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),45.6,7.49567526832949,3
Male,0,Yes,No,15,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,50.94,7.62785592910234,3
Female,0,Yes,Yes,30,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),107.65,7.473864226371359,3
Male,0,No,No,39,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),64.64,7.158622940811106,2
Female,0,No,No,26,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,26.27,6.475987262452921,3
Female,1,Yes,Yes,2,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),25.84,7.308837462761451,3
Male,0,Yes,Yes,65,No,Yes,No,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,64.73,7.647557011581092,3
Female,0,No,No,2,Yes,No,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),56.89,8.042159331748305,3
Female,0,Yes,No,69,Yes,Yes,Dsl,No,No,No,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),93.82,7.721060450535869,2
Female,0,No,No,22,Yes,No,Dsl,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,46.53,7.893008481881155,3
Male,0,Yes,No,68,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),44.59,7.757983128470242,1
Male,0,Yes,Yes,31,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card (Automatic),97.04,8.092759308260456,2
Male,1,No,No,23,Yes,Yes,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,35.32,7.36490793708223,3
Female,0,No,Yes,66,Yes,No,No,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,100.01,8.816140076945416,2
Male,0,Yes,Yes,16,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Bank Transfer (Automatic),31.55,7.269177934680028,1
